,zip,state,county,State Name,"County, State"
39253,98121,WA,King County,Washington,"King County, Washington"
39254,98122,WA,King County,Washington,"King County, Washington"
39255,98124,WA,King County,Washington,"King County, Washington"
39256,98125,WA,King County,Washington,"King County, Washington"
39257,98126,WA,King County,Washington,"King County, Washington"
39258,98127,WA,King County,Washington,"King County, Washington"
39259,98129,WA,King County,Washington,"King County, Washington"
39260,98131,WA,King County,Washington,"King County, Washington"
39261,98132,WA,King County,Washington,"King County, Washington"
39262,98133,WA,King County,Washington,"King County, Washington"
39263,98134,WA,King County,Washington,"King County, Washington"
39264,98136,WA,King County,Washington,"King County, Washington"
39265,98138,WA,King County,Washington,"King County, Washington"
39266,98139,WA,King County,Washington,"King County, Washington"
39267,98141,WA,King County,Washington,"King County, Washington"
39268,98144,WA,King County,Washington,"King County, Washington"
39269,98145,WA,King County,Washington,"King County, Washington"
39270,98146,WA,King County,Washington,"King County, Washington"
39271,98148,WA,King County,Washington,"King County, Washington"
39272,98151,WA,King County,Washington,"King County, Washington"
39273,98154,WA,King County,Washington,"King County, Washington"
39274,98155,WA,King County,Washington,"King County, Washington"
39275,98158,WA,King County,Washington,"King County, Washington"
39276,98160,WA,King County,Washington,"King County, Washington"
39277,98161,WA,King County,Washington,"King County, Washington"
39278,98164,WA,King County,Washington,"King County, Washington"
39279,98165,WA,King County,Washington,"King County, Washington"
39280,98166,WA,King County,Washington,"King County, Washington"
39281,98168,WA,King County,Washington,"King County, Washington"
39282,98170,WA,King County,Washington,"King County, Washington"
39283,98171,WA,King County,Washington,"King County, Washington"
39284,98174,WA,King County,Washington,"King County, Washington"
39285,98175,WA,King County,Washington,"King County, Washington"
39286,98177,WA,King County,Washington,"King County, Washington"
39287,98178,WA,King County,Washington,"King County, Washington"
39288,98181,WA,King County,Washington,"King County, Washington"
39289,98184,WA,King County,Washington,"King County, Washington"
39290,98185,WA,King County,Washington,"King County, Washington"
39291,98188,WA,King County,Washington,"King County, Washington"
39292,98189,WA,King County,Washington,"King County, Washington"
39293,98190,WA,King County,Washington,"King County, Washington"
39294,98191,WA,King County,Washington,"King County, Washington"
39295,98194,WA,King County,Washington,"King County, Washington"
39296,98195,WA,King County,Washington,"King County, Washington"
39297,98198,WA,King County,Washington,"King County, Washington"
39298,98199,WA,King County,Washington,"King County, Washington"
39299,98224,WA,King County,Washington,"King County, Washington"
39300,98288,WA,King County,Washington,"King County, Washington"
39301,98061,WA,Kitsap County,Washington,"Kitsap County, Washington"
39302,98110,WA,Kitsap County,Washington,"Kitsap County, Washington"
39303,98310,WA,Kitsap County,Washington,"Kitsap County, Washington"
39304,98311,WA,Kitsap County,Washington,"Kitsap County, Washington"
39305,98312,WA,Kitsap County,Washington,"Kitsap County, Washington"
39306,98314,WA,Kitsap County,Washington,"Kitsap County, Washington"
39307,98315,WA,Kitsap County,Washington,"Kitsap County, Washington"
39308,98322,WA,Kitsap County,Washington,"Kitsap County, Washington"
39309,98337,WA,Kitsap County,Washington,"Kitsap County, Washington"
39310,98340,WA,Kitsap County,Washington,"Kitsap County, Washington"
39311,98342,WA,Kitsap County,Washington,"Kitsap County, Washington"
39312,98345,WA,Kitsap County,Washington,"Kitsap County, Washington"
39313,98346,WA,Kitsap County,Washington,"Kitsap County, Washington"
39314,98353,WA,Kitsap County,Washington,"Kitsap County, Washington"
39315,98359,WA,Kitsap County,Washington,"Kitsap County, Washington"
39316,98364,WA,Kitsap County,Washington,"Kitsap County, Washington"
39317,98366,WA,Kitsap County,Washington,"Kitsap County, Washington"
39318,98367,WA,Kitsap County,Washington,"Kitsap County, Washington"
39319,98370,WA,Kitsap County,Washington,"Kitsap County, Washington"
39320,98378,WA,Kitsap County,Washington,"Kitsap County, Washington"
39321,98380,WA,Kitsap County,Washington,"Kitsap County, Washington"
39322,98383,WA,Kitsap County,Washington,"Kitsap County, Washington"
39323,98384,WA,Kitsap County,Washington,"Kitsap County, Washington"
39324,98386,WA,Kitsap County,Washington,"Kitsap County, Washington"
39325,98392,WA,Kitsap County,Washington,"Kitsap County, Washington"
39326,98393,WA,Kitsap County,Washington,"Kitsap County, Washington"
39327,98068,WA,Kittitas County,Washington,"Kittitas County, Washington"
39328,98922,WA,Kittitas County,Washington,"Kittitas County, Washington"
39329,98925,WA,Kittitas County,Washington,"Kittitas County, Washington"
39330,98926,WA,Kittitas County,Washington,"Kittitas County, Washington"
39331,98934,WA,Kittitas County,Washington,"Kittitas County, Washington"
39332,98940,WA,Kittitas County,Washington,"Kittitas County, Washington"
39333,98941,WA,Kittitas County,Washington,"Kittitas County, Washington"
39334,98943,WA,Kittitas County,Washington,"Kittitas County, Washington"
39335,98946,WA,Kittitas County,Washington,"Kittitas County, Washington"
39336,98950,WA,Kittitas County,Washington,"Kittitas County, Washington"
39337,98602,WA,Klickitat County,Washington,"Klickitat County, Washington"
39338,98605,WA,Klickitat County,Washington,"Klickitat County, Washington"
39339,98613,WA,Klickitat County,Washington,"Klickitat County, Washington"
39340,98617,WA,Klickitat County,Washington,"Klickitat County, Washington"
39341,98619,WA,Klickitat County,Washington,"Klickitat County, Washington"
39342,98620,WA,Klickitat County,Washington,"Klickitat County, Washington"
39343,98623,WA,Klickitat County,Washington,"Klickitat County, Washington"
39344,98628,WA,Klickitat County,Washington,"Klickitat County, Washington"
39345,98635,WA,Klickitat County,Washington,"Klickitat County, Washington"
39346,98650,WA,Klickitat County,Washington,"Klickitat County, Washington"
39347,98670,WA,Klickitat County,Washington,"Klickitat County, Washington"
39348,98672,WA,Klickitat County,Washington,"Klickitat County, Washington"
39349,98673,WA,Klickitat County,Washington,"Klickitat County, Washington"
39350,99322,WA,Klickitat County,Washington,"Klickitat County, Washington"
39351,99356,WA,Klickitat County,Washington,"Klickitat County, Washington"
39352,98336,WA,Lewis County,Washington,"Lewis County, Washington"
39353,98355,WA,Lewis County,Washington,"Lewis County, Washington"
39354,98356,WA,Lewis County,Washington,"Lewis County, Washington"
39355,98361,WA,Lewis County,Washington,"Lewis County, Washington"
39356,98377,WA,Lewis County,Washington,"Lewis County, Washington"
39357,98398,WA,Lewis County,Washington,"Lewis County, Washington"
39358,98522,WA,Lewis County,Washington,"Lewis County, Washington"
39359,98531,WA,Lewis County,Washington,"Lewis County, Washington"
39360,98532,WA,Lewis County,Washington,"Lewis County, Washington"
39361,98533,WA,Lewis County,Washington,"Lewis County, Washington"
39362,98538,WA,Lewis County,Washington,"Lewis County, Washington"
39363,98539,WA,Lewis County,Washington,"Lewis County, Washington"
39364,98542,WA,Lewis County,Washington,"Lewis County, Washington"
39365,98544,WA,Lewis County,Washington,"Lewis County, Washington"
39366,98564,WA,Lewis County,Washington,"Lewis County, Washington"
39367,98565,WA,Lewis County,Washington,"Lewis County, Washington"
39368,98570,WA,Lewis County,Washington,"Lewis County, Washington"
39369,98572,WA,Lewis County,Washington,"Lewis County, Washington"
39370,98582,WA,Lewis County,Washington,"Lewis County, Washington"
39371,98585,WA,Lewis County,Washington,"Lewis County, Washington"
39372,98591,WA,Lewis County,Washington,"Lewis County, Washington"
39373,98593,WA,Lewis County,Washington,"Lewis County, Washington"
39374,98596,WA,Lewis County,Washington,"Lewis County, Washington"
39375,99008,WA,Lincoln County,Washington,"Lincoln County, Washington"
39376,99029,WA,Lincoln County,Washington,"Lincoln County, Washington"
39377,99032,WA,Lincoln County,Washington,"Lincoln County, Washington"
39378,99103,WA,Lincoln County,Washington,"Lincoln County, Washington"
39379,99117,WA,Lincoln County,Washington,"Lincoln County, Washington"
39380,99122,WA,Lincoln County,Washington,"Lincoln County, Washington"
39381,99134,WA,Lincoln County,Washington,"Lincoln County, Washington"
39382,99144,WA,Lincoln County,Washington,"Lincoln County, Washington"
39383,99147,WA,Lincoln County,Washington,"Lincoln County, Washington"
39384,99154,WA,Lincoln County,Washington,"Lincoln County, Washington"
39385,99159,WA,Lincoln County,Washington,"Lincoln County, Washington"
39386,99185,WA,Lincoln County,Washington,"Lincoln County, Washington"
39387,98524,WA,Mason County,Washington,"Mason County, Washington"
39388,98528,WA,Mason County,Washington,"Mason County, Washington"
39389,98546,WA,Mason County,Washington,"Mason County, Washington"
39390,98548,WA,Mason County,Washington,"Mason County, Washington"
39391,98555,WA,Mason County,Washington,"Mason County, Washington"
39392,98560,WA,Mason County,Washington,"Mason County, Washington"
39393,98584,WA,Mason County,Washington,"Mason County, Washington"
39394,98588,WA,Mason County,Washington,"Mason County, Washington"
39395,98592,WA,Mason County,Washington,"Mason County, Washington"
39396,98812,WA,Okanogan County,Washington,"Okanogan County, Washington"
39397,98814,WA,Okanogan County,Washington,"Okanogan County, Washington"
39398,98819,WA,Okanogan County,Washington,"Okanogan County, Washington"
39399,98827,WA,Okanogan County,Washington,"Okanogan County, Washington"
39400,98829,WA,Okanogan County,Washington,"Okanogan County, Washington"
39401,98833,WA,Okanogan County,Washington,"Okanogan County, Washington"
39402,98834,WA,Okanogan County,Washington,"Okanogan County, Washington"
39403,98840,WA,Okanogan County,Washington,"Okanogan County, Washington"
39404,98841,WA,Okanogan County,Washington,"Okanogan County, Washington"
39405,98844,WA,Okanogan County,Washington,"Okanogan County, Washington"
39406,98846,WA,Okanogan County,Washington,"Okanogan County, Washington"
39407,98849,WA,Okanogan County,Washington,"Okanogan County, Washington"
39408,98855,WA,Okanogan County,Washington,"Okanogan County, Washington"
39409,98856,WA,Okanogan County,Washington,"Okanogan County, Washington"
39410,98859,WA,Okanogan County,Washington,"Okanogan County, Washington"
39411,98862,WA,Okanogan County,Washington,"Okanogan County, Washington"
39412,99124,WA,Okanogan County,Washington,"Okanogan County, Washington"
39413,99155,WA,Okanogan County,Washington,"Okanogan County, Washington"
39414,98527,WA,Pacific County,Washington,"Pacific County, Washington"
39415,98554,WA,Pacific County,Washington,"Pacific County, Washington"
39416,98561,WA,Pacific County,Washington,"Pacific County, Washington"
39417,98577,WA,Pacific County,Washington,"Pacific County, Washington"
39418,98586,WA,Pacific County,Washington,"Pacific County, Washington"
39419,98590,WA,Pacific County,Washington,"Pacific County, Washington"
39420,98614,WA,Pacific County,Washington,"Pacific County, Washington"
39421,98624,WA,Pacific County,Washington,"Pacific County, Washington"
39422,98631,WA,Pacific County,Washington,"Pacific County, Washington"
39423,98637,WA,Pacific County,Washington,"Pacific County, Washington"
39424,98638,WA,Pacific County,Washington,"Pacific County, Washington"
39425,98640,WA,Pacific County,Washington,"Pacific County, Washington"
39426,98641,WA,Pacific County,Washington,"Pacific County, Washington"
39427,98644,WA,Pacific County,Washington,"Pacific County, Washington"
39428,99119,WA,Pend Oreille County,Washington,"Pend Oreille County, Washington"
39429,99139,WA,Pend Oreille County,Washington,"Pend Oreille County, Washington"
39430,99152,WA,Pend Oreille County,Washington,"Pend Oreille County, Washington"
39431,99153,WA,Pend Oreille County,Washington,"Pend Oreille County, Washington"
39432,99156,WA,Pend Oreille County,Washington,"Pend Oreille County, Washington"
39433,99180,WA,Pend Oreille County,Washington,"Pend Oreille County, Washington"
39434,98303,WA,Pierce County,Washington,"Pierce County, Washington"
39435,98304,WA,Pierce County,Washington,"Pierce County, Washington"
39436,98321,WA,Pierce County,Washington,"Pierce County, Washington"
39437,98323,WA,Pierce County,Washington,"Pierce County, Washington"
39438,98327,WA,Pierce County,Washington,"Pierce County, Washington"
39439,98328,WA,Pierce County,Washington,"Pierce County, Washington"
39440,98329,WA,Pierce County,Washington,"Pierce County, Washington"
39441,98330,WA,Pierce County,Washington,"Pierce County, Washington"
39442,98332,WA,Pierce County,Washington,"Pierce County, Washington"
39443,98333,WA,Pierce County,Washington,"Pierce County, Washington"
39444,98335,WA,Pierce County,Washington,"Pierce County, Washington"
39445,98338,WA,Pierce County,Washington,"Pierce County, Washington"
39446,98344,WA,Pierce County,Washington,"Pierce County, Washington"
39447,98349,WA,Pierce County,Washington,"Pierce County, Washington"
39448,98351,WA,Pierce County,Washington,"Pierce County, Washington"
39449,98352,WA,Pierce County,Washington,"Pierce County, Washington"
39450,98354,WA,Pierce County,Washington,"Pierce County, Washington"
39451,98360,WA,Pierce County,Washington,"Pierce County, Washington"
39452,98371,WA,Pierce County,Washington,"Pierce County, Washington"
39453,98372,WA,Pierce County,Washington,"Pierce County, Washington"
39454,98373,WA,Pierce County,Washington,"Pierce County, Washington"
39455,98374,WA,Pierce County,Washington,"Pierce County, Washington"
39456,98375,WA,Pierce County,Washington,"Pierce County, Washington"
39457,98385,WA,Pierce County,Washington,"Pierce County, Washington"
39458,98387,WA,Pierce County,Washington,"Pierce County, Washington"
39459,98388,WA,Pierce County,Washington,"Pierce County, Washington"
39460,98390,WA,Pierce County,Washington,"Pierce County, Washington"
39461,98391,WA,Pierce County,Washington,"Pierce County, Washington"
39462,98394,WA,Pierce County,Washington,"Pierce County, Washington"
39463,98395,WA,Pierce County,Washington,"Pierce County, Washington"
39464,98396,WA,Pierce County,Washington,"Pierce County, Washington"
39465,98397,WA,Pierce County,Washington,"Pierce County, Washington"
39466,98401,WA,Pierce County,Washington,"Pierce County, Washington"
39467,98402,WA,Pierce County,Washington,"Pierce County, Washington"
39468,98403,WA,Pierce County,Washington,"Pierce County, Washington"
39469,98404,WA,Pierce County,Washington,"Pierce County, Washington"
39470,98405,WA,Pierce County,Washington,"Pierce County, Washington"
39471,98406,WA,Pierce County,Washington,"Pierce County, Washington"
39472,98407,WA,Pierce County,Washington,"Pierce County, Washington"
